Stay,Price (2 adults/night),Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link
LION 6 HOTEL,380000,"Mon, Oct 6","Tue, Oct 7",9.0,3,Can Tho,248,Wonderful,https://www.booking.com/hotel/vn/lion-6.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=940291501_366303909_2_0_0&highlighted_blocks=940291501_366303909_2_0_0&matching_block_id=940291501_366303909_2_0_0&sr_pri_blocks=940291501_366303909_2_0_0__38000000&from=searchresults
Dan Sinh Homestay,340000,"Mon, Oct 20","Tue, Oct 21",8.9,0,Can Tho,137,Excellent,https://www.booking.com/hotel/vn/dan-sinh-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=230783204_120465728_0_40_0&highlighted_blocks=230783204_120465728_0_40_0&matching_block_id=230783204_120465728_0_40_0&sr_pri_blocks=230783204_120465728_0_40_0__34000000&from=searchresults
Dr 502 Modern Studio With City View And Kitchen,450000,"Mon, Oct 6","Tue, Oct 7",9.7,3,Can Tho,78,Exceptional,https://www.booking.com/hotel/vn/fully-equipped-serviced-apartment-and-view.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=1359951101_411759753_2_0_0&highlighted_blocks=1359951101_411759753_2_0_0&matching_block_id=1359951101_411759753_2_0_0&sr_pri_blocks=1359951101_411759753_2_0_0__45000000&from=searchresults
Spring Home,544500,"Mon, Oct 6","Tue, Oct 7",8.5,0,Can Tho,114,Very Good,https://www.booking.com/hotel/vn/spring-home-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=1291832401_414325077_3_0_0&highlighted_blocks=1291832401_414325077_3_0_0&matching_block_id=1291832401_414325077_3_0_0&sr_pri_blocks=1291832401_414325077_3_0_0__43560000&from=searchresults
MIDMOST Boutique Hostel,323000,"Mon, Oct 6","Tue, Oct 7",8.8,0,Can Tho,413,Excellent,https://www.booking.com/hotel/vn/midmost-boutique-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=469628103_325493652_2_0_0&highlighted_blocks=469628103_325493652_2_0_0&matching_block_id=469628103_325493652_2_0_0&sr_pri_blocks=469628103_325493652_2_0_0__32300000&from=searchresults
Lucasta Hotel,329449,"Mon, Oct 6","Tue, Oct 7",8.1,3,Can Tho,47,Very Good,https://www.booking.com/hotel/vn/lucasta.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=995787404_0_2_0_0&highlighted_blocks=995787404_0_2_0_0&matching_block_id=995787404_0_2_0_0&sr_pri_blocks=995787404_0_2_0_0__32944877&from=searchresults
MBee Hotel,421200,"Mon, Oct 6","Tue, Oct 7",8.6,2,Can Tho,22,Excellent,https://www.booking.com/hotel/vn/tan-thao-xuan.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=1355664801_407938356_2_0_0&highlighted_blocks=1355664801_407938356_2_0_0&matching_block_id=1355664801_407938356_2_0_0&sr_pri_blocks=1355664801_407938356_2_0_0__42120000&from=searchresults
Charmant Suites a Boutique Hotel Can Tho,1113210,"Mon, Oct 6","Tue, Oct 7",9.0,5,Can Tho,270,Wonderful,https://www.booking.com/hotel/vn/charmant-suites-a-boutique-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480598&all_sr_blocks=1095699602_0_2_1_0&highlighted_blocks=1095699602_0_2_1_0&matching_block_id=1095699602_0_2_1_0&sr_pri_blocks=1095699602_0_2_1_0__111320950&from=searchresults
Serviced Apartment With High View,445500,"Mon, Oct 6","Tue, Oct 7",9.8,3,Can Tho,11,Exceptional,https://www.booking.com/hotel/vn/fully-furnished-apartment-dream-house.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1359876601_409336583_2_0_0&highlighted_blocks=1359876601_409336583_2_0_0&matching_block_id=1359876601_409336583_2_0_0&sr_pri_blocks=1359876601_409336583_2_0_0__44550000&from=searchresults
Kim Tho Hotel,855564,"Mon, Oct 6","Tue, Oct 7",8.3,3,Can Tho,134,Very Good,https://www.booking.com/hotel/vn/kim-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=88893007_0_2_1_0&highlighted_blocks=88893007_0_2_1_0&matching_block_id=88893007_0_2_1_0&sr_pri_blocks=88893007_0_2_1_0__85556367&from=searchresults
LION 9 HOTEL,550000,"Mon, Oct 6","Tue, Oct 7",8.9,0,Can Tho,199,Excellent,https://www.booking.com/hotel/vn/lion-9.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1098735201_383007903_2_0_0&highlighted_blocks=1098735201_383007903_2_0_0&matching_block_id=1098735201_383007903_2_0_0&sr_pri_blocks=1098735201_383007903_2_0_0__55000000&from=searchresults
K2 Homestay & Coffee,480000,"Mon, Oct 6","Tue, Oct 7",8.2,0,Can Tho,86,Very Good,https://www.booking.com/hotel/vn/k2-homestay-amp-coffee.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=534607601_199994761_2_0_0&highlighted_blocks=534607601_199994761_2_0_0&matching_block_id=534607601_199994761_2_0_0&sr_pri_blocks=534607601_199994761_2_0_0__40800000&from=searchresults
Thanh Ha Guesthouse,350000,"Mon, Oct 6","Tue, Oct 7",9.4,3,Can Tho,596,Wonderful,https://www.booking.com/hotel/vn/thanh-ha-guesthouse-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=126765302_121845208_2_2_0&highlighted_blocks=126765302_121845208_2_2_0&matching_block_id=126765302_121845208_2_2_0&sr_pri_blocks=126765302_121845208_2_2_0__35000000&from=searchresults
Apple Hotel,550000,"Mon, Oct 13","Tue, Oct 14",8.2,3,Can Tho,157,Very Good,https://www.booking.com/hotel/vn/apple-ninh-kieu.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=695061806_359791414_2_0_0&highlighted_blocks=695061806_359791414_2_0_0&matching_block_id=695061806_359791414_2_0_0&sr_pri_blocks=695061806_359791414_2_0_0__55000000&from=searchresults
Thanh Hằng Homestay,225000,"Mon, Oct 13","Tue, Oct 14",8.4,0,Can Tho,456,Very Good,https://www.booking.com/hotel/vn/motel-thanh-hang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=473540104_147644204_2_0_0&highlighted_blocks=473540104_147644204_2_0_0&matching_block_id=473540104_147644204_2_0_0&sr_pri_blocks=473540104_147644204_2_0_0__22500000&from=searchresults
Peony Hotel,497869,"Mon, Oct 6","Tue, Oct 7",7.9,3,Can Tho,79,Good,https://www.booking.com/hotel/vn/peony-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1028605002_0_2_0_0&highlighted_blocks=1028605002_0_2_0_0&matching_block_id=1028605002_0_2_0_0&sr_pri_blocks=1028605002_0_2_0_0__49786889&from=searchresults
"Dorm bed in center with balcony, rooftop and floating market tour by ADORA",358423,"Mon, Oct 6","Tue, Oct 7",9.7,3,Can Tho,15,Exceptional,https://www.booking.com/hotel/vn/dorm-bed-in-center-with-balcony-rooftop-and-floating-market-tour.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1457216402_417521770_2_0_0&highlighted_blocks=1457216402_417521770_2_0_0&matching_block_id=1457216402_417521770_2_0_0&sr_pri_blocks=1457216402_417521770_2_0_0__22222200&from=searchresults
De Rivé Homestay Cần Thơ,320000,"Mon, Dec 29","Tue, Dec 30",9.2,0,Can Tho,214,Wonderful,https://www.booking.com/hotel/vn/de-rive-homestay-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-29&checkout=2025-12-30&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1326290701_414122949_2_0_0&highlighted_blocks=1326290701_414122949_2_0_0&matching_block_id=1326290701_414122949_2_0_0&sr_pri_blocks=1326290701_414122949_2_0_0__32000000&from=searchresults
Vamxang Rustic Home,1291680,"Mon, Oct 6","Tue, Oct 7",9.4,0,Can Tho,1184,Wonderful,https://www.booking.com/hotel/vn/vamxang-rustic-home.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=918875501_363488864_0_41_0_391869&highlighted_blocks=918875501_363488864_0_41_0_391869&matching_block_id=918875501_363488864_0_41_0_391869&sr_pri_blocks=918875501_363488864_0_41_0_391869_129168000&from=searchresults
Hotel Lâm Nguyễn,563000,"Mon, Oct 6","Tue, Oct 7",7.3,0,Can Tho,17,Good,https://www.booking.com/hotel/vn/lam-nguyen.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1176961001_390220426_2_0_0&highlighted_blocks=1176961001_390220426_2_0_0&matching_block_id=1176961001_390220426_2_0_0&sr_pri_blocks=1176961001_390220426_2_0_0__50670000&from=searchresults
Sao Mai Hotel Can Tho,320737,"Mon, Oct 6","Tue, Oct 7",7.1,3,Can Tho,68,Good,https://www.booking.com/hotel/vn/sao-mai-can-tho2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=928039201_0_2_0_0&highlighted_blocks=928039201_0_2_0_0&matching_block_id=928039201_0_2_0_0&sr_pri_blocks=928039201_0_2_0_0__32073738&from=searchresults
09 Homestay,270581,"Mon, Oct 6","Tue, Oct 7",8.6,0,Can Tho,236,Excellent,https://www.booking.com/hotel/vn/09-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=675524506_0_2_0_0&highlighted_blocks=675524506_0_2_0_0&matching_block_id=675524506_0_2_0_0&sr_pri_blocks=675524506_0_2_0_0__27058092&from=searchresults
Miền Tây Hotel,350000,"Mon, Oct 6","Tue, Oct 7",8.7,3,Can Tho,81,Excellent,https://www.booking.com/hotel/vn/mien-tay-ninh-kia-u.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1203308806_407177654_2_0_0&highlighted_blocks=1203308806_407177654_2_0_0&matching_block_id=1203308806_407177654_2_0_0&sr_pri_blocks=1203308806_407177654_2_0_0__35000000&from=searchresults
Number One Hotel,277777,"Mon, Oct 6","Tue, Oct 7",7.6,0,Can Tho,132,Good,https://www.booking.com/hotel/vn/khach-san-so-mot-number-one.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=141024901_335434486_2_0_0&highlighted_blocks=141024901_335434486_2_0_0&matching_block_id=141024901_335434486_2_0_0&sr_pri_blocks=141024901_335434486_2_0_0__27777700&from=searchresults
MIDMOST C22 Apartment,434000,"Mon, Oct 6","Tue, Oct 7",9.2,0,Can Tho,121,Wonderful,https://www.booking.com/hotel/vn/midmost-c22-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=874668201_357644229_2_0_0&highlighted_blocks=874668201_357644229_2_0_0&matching_block_id=874668201_357644229_2_0_0&sr_pri_blocks=874668201_357644229_2_0_0__43400000&from=searchresults
Winny Hotel,213825,"Mon, Oct 6","Tue, Oct 7",8.0,0,Can Tho,82,Very Good,https://www.booking.com/hotel/vn/winny.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1161263802_0_2_0_0&highlighted_blocks=1161263802_0_2_0_0&matching_block_id=1161263802_0_2_0_0&sr_pri_blocks=1161263802_0_2_0_0__21382492&from=searchresults
Chất Homestay- Ngay Bến Ninh Kiều,399713,"Mon, Nov 3","Tue, Nov 4",9.3,5,Can Tho,20,Wonderful,https://www.booking.com/hotel/vn/chat-homestay-ninh-kieu.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1418957404_413568556_0_0_0&highlighted_blocks=1418957404_413568556_0_0_0&matching_block_id=1418957404_413568556_0_0_0&sr_pri_blocks=1418957404_413568556_0_0_0__39971300&from=searchresults
Nam Đô Hotel Cần Thơ Downtown,350000,"Mon, Oct 6","Tue, Oct 7",8.2,0,Can Tho,164,Very Good,https://www.booking.com/hotel/vn/nam-do-2-phuong-tan-an-quan-ninh-kieu-thanh-pho-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=1116058703_384497611_2_0_0_173717&highlighted_blocks=1116058703_384497611_2_0_0_173717&matching_block_id=1116058703_384497611_2_0_0_173717&sr_pri_blocks=1116058703_384497611_2_0_0_173717_24500000&from=searchresults
Chill Guesthouse Can Tho,350000,"Mon, Oct 6","Tue, Oct 7",9.4,0,Can Tho,600,Wonderful,https://www.booking.com/hotel/vn/chill-guesthouse-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480601&all_sr_blocks=939813901_366272987_2_0_0&highlighted_blocks=939813901_366272987_2_0_0&matching_block_id=939813901_366272987_2_0_0&sr_pri_blocks=939813901_366272987_2_0_0__35000000&from=searchresults
