Stay,Price (2 adults/night),Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link
Golden Rooster Hotel,2160000,"Mon, Nov 10","Tue, Nov 11",9.4,3,"Hoan Kiem, Hanoi (Old Quarter)",3324,Wonderful,https://www.booking.com/hotel/vn/golden-rooster-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-10&checkout=2025-11-11&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=250&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=291484901_229912139_2_1_0_621683&highlighted_blocks=291484901_229912139_2_1_0_621683&matching_block_id=291484901_229912139_2_1_0_621683&sr_pri_blocks=291484901_229912139_2_1_0_621683_108000000&from=searchresults
Pan Pacific Hanoi,2962399,"Mon, Oct 6","Tue, Oct 7",8.4,5,"Ba Dinh, Hanoi",428,Very Good,https://www.booking.com/hotel/vn/pan-pacific-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=251&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=7104121_0_2_0_0&highlighted_blocks=7104121_0_2_0_0&matching_block_id=7104121_0_2_0_0&sr_pri_blocks=7104121_0_2_0_0__296239911&from=searchresults
Mai Hotel,748800,"Mon, Oct 6","Tue, Oct 7",8.7,3,"Dong Da, Hanoi",204,Excellent,https://www.booking.com/hotel/vn/mai-ha-noi1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=252&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=780579303_377042996_2_0_0&highlighted_blocks=780579303_377042996_2_0_0&matching_block_id=780579303_377042996_2_0_0&sr_pri_blocks=780579303_377042996_2_0_0__74880000&from=searchresults
22Land Residence Hotel & Spa Hanoi,850284,"Mon, Oct 6","Tue, Oct 7",8.0,4,"Cau Giay, Hanoi",350,Very Good,https://www.booking.com/hotel/vn/22land-residence-2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=253&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__85028404&from=searchresults
22Land Cloud Hotel,1674000,"Mon, Oct 6","Tue, Oct 7",8.7,4,"Ba Dinh, Hanoi",69,Excellent,https://www.booking.com/hotel/vn/22land-cloud-ba-dinh1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=254&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=1373284301_409493220_0_1_0_860723&highlighted_blocks=1373284301_409493220_0_1_0_860723&matching_block_id=1373284301_409493220_0_1_0_860723&sr_pri_blocks=1373284301_409493220_0_1_0_860723_122202000&from=searchresults
The Euphoria,1179000,"Mon, Oct 6","Tue, Oct 7",9.0,4,"Tay Ho, Hanoi",55,Wonderful,https://www.booking.com/hotel/vn/the-euphoria-tay-ho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=255&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=1421939701_413819169_2_0_0&highlighted_blocks=1421939701_413819169_2_0_0&matching_block_id=1421939701_413819169_2_0_0&sr_pri_blocks=1421939701_413819169_2_0_0__68382000&from=searchresults
Madelise Grand Hotel,2650500,"Mon, Oct 13","Tue, Oct 14",9.1,4,"Hoan Kiem, Hanoi (Old Quarter)",313,Wonderful,https://www.booking.com/hotel/vn/olympus-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=256&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=534878603_189493447_2_0_0&highlighted_blocks=534878603_189493447_2_0_0&matching_block_id=534878603_189493447_2_0_0&sr_pri_blocks=534878603_189493447_2_0_0__159030000&from=searchresults
Hotel du Monde,1176301,"Mon, Oct 13","Tue, Oct 14",8.5,4,"Long Bien, Hanoi",64,Very Good,https://www.booking.com/hotel/vn/du-monde.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=257&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__117630105&from=searchresults
ĐỨC TRỌNG HOTEL,1130000,"Mon, Oct 6","Tue, Oct 7",7.3,3,"Dong Da, Hanoi",261,Good,https://www.booking.com/hotel/vn/duc-trong-ha-noi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=258&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=667073607_273190813_0_42_0&highlighted_blocks=667073607_273190813_0_42_0&matching_block_id=667073607_273190813_0_42_0&sr_pri_blocks=667073607_273190813_0_42_0__50850000&from=searchresults
iRest Orange Tay Ho Lakeside Apartment,715654,"Mon, Oct 13","Tue, Oct 14",9.3,4,"Tay Ho, Hanoi",251,Wonderful,https://www.booking.com/hotel/vn/irest-tay-ho-lakeside-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=259&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=1045083605_0_2_0_0&highlighted_blocks=1045083605_0_2_0_0&matching_block_id=1045083605_0_2_0_0&sr_pri_blocks=1045083605_0_2_0_0__71565354&from=searchresults
Affa Boutique Hotel,663121,"Mon, Oct 13","Tue, Oct 14",7.8,3,"Hoan Kiem, Hanoi",227,Good,https://www.booking.com/hotel/vn/affa-boutique-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=260&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=696576002_0_2_0_0&highlighted_blocks=696576002_0_2_0_0&matching_block_id=696576002_0_2_0_0&sr_pri_blocks=696576002_0_2_0_0__66312124&from=searchresults
MoonLight Tay Ho,691895,"Mon, Nov 3","Tue, Nov 4",8.9,4,"Tay Ho, Hanoi",720,Excellent,https://www.booking.com/hotel/vn/harmonie-yen-hoa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=261&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=897488402_0_2_0_0&highlighted_blocks=897488402_0_2_0_0&matching_block_id=897488402_0_2_0_0&sr_pri_blocks=897488402_0_2_0_0__69189521&from=searchresults
Hanoi Golden Sunshine Villa Hotel and Travel,12500000,"Mon, Oct 6","Tue, Oct 7",9.1,3,"Hoan Kiem, Hanoi (Old Quarter)",514,Wonderful,https://www.booking.com/hotel/vn/golden-sun-villa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=262&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=80499402_421467280_2_1_0_767816&highlighted_blocks=80499402_421467280_2_1_0_767816&matching_block_id=80499402_421467280_2_1_0_767816&sr_pri_blocks=80499402_421467280_2_1_0_767816_150000000&from=searchresults
Soleil Boutique Hotel Hanoi,2101292,"Mon, Nov 3","Tue, Nov 4",9.3,4,"Hoan Kiem, Hanoi (Old Quarter)",1329,Wonderful,https://www.booking.com/hotel/vn/soleil-boutique.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=263&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=539345101_0_2_1_0&highlighted_blocks=539345101_0_2_1_0&matching_block_id=539345101_0_2_1_0&sr_pri_blocks=539345101_0_2_1_0__210129183&from=searchresults
Capital Garden Hotel,1276878,"Mon, Oct 6","Tue, Oct 7",8.4,4,"Dong Da, Hanoi",72,Very Good,https://www.booking.com/hotel/vn/capital.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=264&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=7105811_0_2_1_0&highlighted_blocks=7105811_0_2_1_0&matching_block_id=7105811_0_2_1_0&sr_pri_blocks=7105811_0_2_1_0__127687796&from=searchresults
Lucky 3 Hotel & Travel,853716,"Mon, Oct 6","Tue, Oct 7",8.3,3,"Hoan Kiem, Hanoi (Old Quarter)",340,Very Good,https://www.booking.com/hotel/vn/lucky-3.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=265&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=28739714_0_2_1_0&highlighted_blocks=28739714_0_2_1_0&matching_block_id=28739714_0_2_1_0&sr_pri_blocks=28739714_0_2_1_0__85371580&from=searchresults
The Little'N Homestay Ha Noi 59,321793,"Mon, Oct 27","Tue, Oct 28",8.7,3,"Cau Giay, Hanoi",54,Excellent,https://www.booking.com/hotel/vn/80a-59-pham-van-dong.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=266&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__32179331&from=searchresults
Lucky Central Hotel & Travel,842629,"Mon, Oct 13","Tue, Oct 14",8.5,3,"Hoan Kiem, Hanoi (Old Quarter)",142,Very Good,https://www.booking.com/hotel/vn/lucky-central-amp-travel-hoan-kiem-dist-ha-noi1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=267&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=991506801_0_2_0_0&highlighted_blocks=991506801_0_2_0_0&matching_block_id=991506801_0_2_0_0&sr_pri_blocks=991506801_0_2_0_0__84262858&from=searchresults
Lucky 2 Hotel & Travel,713278,"Mon, Oct 6","Tue, Oct 7",8.7,3,"Hoan Kiem, Hanoi (Old Quarter)",33,Excellent,https://www.booking.com/hotel/vn/lucky-2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=268&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=25982821_0_2_0_0&highlighted_blocks=25982821_0_2_0_0&matching_block_id=25982821_0_2_0_0&sr_pri_blocks=25982821_0_2_0_0__71327770&from=searchresults
LIVIE Hanoi Ham Long,971999,"Mon, Oct 13","Tue, Oct 14",8.7,4,"Hoan Kiem, Hanoi",151,Excellent,https://www.booking.com/hotel/vn/can-ho-nevaeh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=269&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484114&all_sr_blocks=691326001_284990247_2_0_0&highlighted_blocks=691326001_284990247_2_0_0&matching_block_id=691326001_284990247_2_0_0&sr_pri_blocks=691326001_284990247_2_0_0__97199900&from=searchresults
L'Heritage Premium Hanoi Central,6500000,"Mon, Dec 1","Tue, Dec 2",,5,"Hoan Kiem, Hanoi",10,Exceptional,https://www.booking.com/hotel/vn/heritage-premium-hanoi-central.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-01&checkout=2025-12-02&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=270&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484115&all_sr_blocks=1478814601_419352168_2_41_0_1177458&highlighted_blocks=1478814601_419352168_2_41_0_1177458&matching_block_id=1478814601_419352168_2_41_0_1177458&sr_pri_blocks=1478814601_419352168_2_41_0_1177458_292500000&from=searchresults
GrandView Hotel & Residence Hanoi,1609231,"Mon, Oct 6","Tue, Oct 7",,4,"Cau Giay, Hanoi",5,Exceptional,https://www.booking.com/hotel/vn/grandview-amp-residence-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=271&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484115&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__160923052&from=searchresults
Mövenpick Living West Hanoi,2060000,"Mon, Dec 1","Tue, Dec 2",9.2,5,Hanoi,226,Wonderful,https://www.booking.com/hotel/vn/eastin-amp-residences-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-01&checkout=2025-12-02&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=272&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484115&all_sr_blocks=654389717_335135748_2_10_0&highlighted_blocks=654389717_335135748_2_10_0&matching_block_id=654389717_335135748_2_10_0&sr_pri_blocks=654389717_335135748_2_10_0__206000000&from=searchresults
LUCK APART 8 - Hanoi Westlake Balcony Studio,484406,"Mon, Oct 6","Tue, Oct 7",7.9,4,"Tay Ho, Hanoi",309,Good,https://www.booking.com/hotel/vn/luck-apart-8.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=273&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484115&all_sr_blocks=903650001_0_2_0_0&highlighted_blocks=903650001_0_2_0_0&matching_block_id=903650001_0_2_0_0&sr_pri_blocks=903650001_0_2_0_0__48440584&from=searchresults
Bonjour D'An Nam Hotel,1156502,"Mon, Oct 13","Tue, Oct 14",8.5,3,"Hoan Kiem, Hanoi (Old Quarter)",468,Very Good,https://www.booking.com/hotel/vn/bonjour-d-an-nam.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=274&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484115&all_sr_blocks=1079637102_0_2_1_0&highlighted_blocks=1079637102_0_2_1_0&matching_block_id=1079637102_0_2_1_0&sr_pri_blocks=1079637102_0_2_1_0__115650245&from=searchresults
Lotte Hotel Hanoi,3375000,"Mon, Dec 22","Tue, Dec 23",9.0,5,"Ba Dinh, Hanoi",1006,Wonderful,https://www.booking.com/hotel/vn/lotte-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-23&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=275&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484125&all_sr_blocks=109364624_357817697_2_2_0_577770&highlighted_blocks=109364624_357817697_2_2_0_577770&matching_block_id=109364624_357817697_2_2_0_577770&sr_pri_blocks=109364624_357817697_2_2_0_577770_337500000&from=searchresults
Melia Hanoi,3666275,"Mon, Oct 6","Tue, Oct 7",9.0,5,"Hoan Kiem, Hanoi",1117,Wonderful,https://www.booking.com/hotel/vn/melia-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=276&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484125&all_sr_blocks=7104813_130062404_0_2_0&highlighted_blocks=7104813_130062404_0_2_0&matching_block_id=7104813_130062404_0_2_0&sr_pri_blocks=7104813_130062404_0_2_0__366627500&from=searchresults
Atlanta Residences,2454100,"Mon, Nov 3","Tue, Nov 4",9.3,4,"Hai Ba Trung, Hanoi",302,Wonderful,https://www.booking.com/hotel/vn/atlanta-residences.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=277&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484125&all_sr_blocks=116525906_121940819_2_2_0&highlighted_blocks=116525906_121940819_2_2_0&matching_block_id=116525906_121940819_2_2_0&sr_pri_blocks=116525906_121940819_2_2_0__181603400&from=searchresults
TrangTrang Premium Hotel & Sky Bar,943733,"Mon, Oct 13","Tue, Oct 14",9.2,4,"Hoan Kiem, Hanoi (Old Quarter)",1313,Wonderful,https://www.booking.com/hotel/vn/trangtrang-premium-amp-sky-bar.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=278&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484125&all_sr_blocks=1117555501_0_2_0_0&highlighted_blocks=1117555501_0_2_0_0&matching_block_id=1117555501_0_2_0_0&sr_pri_blocks=1117555501_0_2_0_0__94373345&from=searchresults
