Stay,Price (2 adults/night),Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link
Camellia Hotel Can Tho,"VND 400,000","Mon, Oct 6","Tue, Oct 7",Scored 10,3,Can Tho,8 reviews,Exceptional,https://www.booking.com/hotel/vn/camellia-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=1401275502_411975857_2_0_0&highlighted_blocks=1401275502_411975857_2_0_0&matching_block_id=1401275502_411975857_2_0_0&sr_pri_blocks=1401275502_411975857_2_0_0__40000000&from=searchresults
Nhà Nghỉ Xuân Lan,"VND 210,000","Mon, Oct 6","Tue, Oct 7",Scored 8.9,3,Can Tho,8 reviews,Excellent,https://www.booking.com/hotel/vn/nha-nghi-xuan-lan.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=1170127501_389577617_2_0_0&highlighted_blocks=1170127501_389577617_2_0_0&matching_block_id=1170127501_389577617_2_0_0&sr_pri_blocks=1170127501_389577617_2_0_0__21000000&from=searchresults
NINH KIỀU FORTUNELAND HoTel,"VND 945,000","Mon, Dec 8","Tue, Dec 9",Scored 7.6,4,Can Tho,8 reviews,Good,https://www.booking.com/hotel/vn/the-grand-anan.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-08&checkout=2025-12-09&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=1377594101_409885293_2_41_0&highlighted_blocks=1377594101_409885293_2_41_0&matching_block_id=1377594101_409885293_2_41_0&sr_pri_blocks=1377594101_409885293_2_41_0__94500000&from=searchresults
FIT Hotel Can Tho,"VND 357,959","Mon, Oct 6","Tue, Oct 7",Scored 8.3,3,Can Tho,408 reviews,Very Good,https://www.booking.com/hotel/vn/fit-ninh-kieu-by-thm.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=730116404_0_2_0_0&highlighted_blocks=730116404_0_2_0_0&matching_block_id=730116404_0_2_0_0&sr_pri_blocks=730116404_0_2_0_0__35795876&from=searchresults
502MSNK Luxe Studio with River View & Balcony & Kitchen,"VND 643,500","Mon, Oct 13","Tue, Oct 14",Scored 9.7,3,Can Tho,4 reviews,Exceptional,https://www.booking.com/hotel/vn/502msnk-luxe-studio-with-river-view-amp-balcony-amp-kitchen.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=1467566601_418075898_2_0_0&highlighted_blocks=1467566601_418075898_2_0_0&matching_block_id=1467566601_418075898_2_0_0&sr_pri_blocks=1467566601_418075898_2_0_0__64350000&from=searchresults
Linh Phuong 2 Hotel,"VND 457,216","Mon, Oct 6","Tue, Oct 7",Scored 8.1,3,Can Tho,21 reviews,Very Good,https://www.booking.com/hotel/vn/linh-phuong-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=50249601_0_2_0_0&highlighted_blocks=50249601_0_2_0_0&matching_block_id=50249601_0_2_0_0&sr_pri_blocks=50249601_0_2_0_0__45721576&from=searchresults
Huynh Lac Can Tho Hotel,"VND 313,000","Mon, Oct 6","Tue, Oct 7",Scored 8.0,2,Can Tho,121 reviews,Very Good,https://www.booking.com/hotel/vn/huynh-lac-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=45330309_417910966_2_0_0&highlighted_blocks=45330309_417910966_2_0_0&matching_block_id=45330309_417910966_2_0_0&sr_pri_blocks=45330309_417910966_2_0_0__25040000&from=searchresults
Nam Bo Boutique Hotel,"VND 1,176,120","Mon, Oct 20","Tue, Oct 21",Scored 9.0,0,Can Tho,235 reviews,Wonderful,https://www.booking.com/hotel/vn/nam-bo-boutique.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=109242507_233194359_2_2_0&highlighted_blocks=109242507_233194359_2_2_0&matching_block_id=109242507_233194359_2_2_0&sr_pri_blocks=109242507_233194359_2_2_0__105850800&from=searchresults
31B Hotel - Near Ninh Kieu Wharf,"VND 1,460,000","Mon, Oct 6","Tue, Oct 7",Scored 8.6,0,Can Tho,13 reviews,Excellent,https://www.booking.com/hotel/vn/cam-my.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=149&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=1347631105_407165207_2_0_0&highlighted_blocks=1347631105_407165207_2_0_0&matching_block_id=1347631105_407165207_2_0_0&sr_pri_blocks=1347631105_407165207_2_0_0__36500000&from=searchresults
โรงแรมฮั่นฟาด 9 - Hostel Hạnh Phát 9,"VND 180,000","Mon, Oct 6","Tue, Oct 7",Scored 8.5,0,Can Tho,72 reviews,Very Good,https://www.booking.com/hotel/vn/hostel-hanh-phat-9.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=150&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480618&all_sr_blocks=706002504_393315053_2_0_0&highlighted_blocks=706002504_393315053_2_0_0&matching_block_id=706002504_393315053_2_0_0&sr_pri_blocks=706002504_393315053_2_0_0__18000000&from=searchresults
BangBang Motel,"VND 180,000","Mon, Oct 6","Tue, Oct 7",Scored 7.5,0,Can Tho,244 reviews,Good,https://www.booking.com/hotel/vn/bangbang-motel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=371133606_132128528_2_0_0&highlighted_blocks=371133606_132128528_2_0_0&matching_block_id=371133606_132128528_2_0_0&sr_pri_blocks=371133606_132128528_2_0_0__18000000&from=searchresults
Queenie House,"VND 590,000","Mon, Oct 6","Tue, Oct 7",Scored 9.6,3,Can Tho,482 reviews,Exceptional,https://www.booking.com/hotel/vn/queenie-house.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=419657801_179401856_2_0_0&highlighted_blocks=419657801_179401856_2_0_0&matching_block_id=419657801_179401856_2_0_0&sr_pri_blocks=419657801_179401856_2_0_0__59000000&from=searchresults
Nhà nghỉ Sunmi,"VND 165,000","Mon, Oct 6","Tue, Oct 7",Scored 10,0,Can Tho,2 reviews,Exceptional,https://www.booking.com/hotel/vn/nha-nghi-sunmi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1190644604_391603857_0_0_0&highlighted_blocks=1190644604_391603857_0_0_0&matching_block_id=1190644604_391603857_0_0_0&sr_pri_blocks=1190644604_391603857_0_0_0__16500000&from=searchresults
Đại Quang Hotel,"VND 370,000","Mon, Oct 6","Tue, Oct 7",Scored 9.6,1,Can Tho,58 reviews,Exceptional,https://www.booking.com/hotel/vn/thien-an-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=611270809_355447889_2_0_0&highlighted_blocks=611270809_355447889_2_0_0&matching_block_id=611270809_355447889_2_0_0&sr_pri_blocks=611270809_355447889_2_0_0__37000000&from=searchresults
Nguyên Homestay,"VND 480,000","Mon, Oct 13","Tue, Oct 14",Scored 9.0,0,Can Tho,N/A,Wonderful,https://www.booking.com/hotel/vn/nguyen-homestay-ninh-kieu.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=155&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1431923403_414750147_0_0_0&highlighted_blocks=1431923403_414750147_0_0_0&matching_block_id=1431923403_414750147_0_0_0&sr_pri_blocks=1431923403_414750147_0_0_0__48000000&from=searchresults
Fabulous Mekong Homestay,"VND 380,000","Mon, Oct 6","Tue, Oct 7",Scored 8.9,0,Can Tho,21 reviews,Excellent,https://www.booking.com/hotel/vn/fabulous-mekong-homestay-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=507823701_174880184_2_0_0&highlighted_blocks=507823701_174880184_2_0_0&matching_block_id=507823701_174880184_2_0_0&sr_pri_blocks=507823701_174880184_2_0_0__38000000&from=searchresults
505MSNK Luxe Twin Studio I Balcony & Kitchen,"VND 630,630","Mon, Oct 13","Tue, Oct 14",Scored 10,3,Can Tho,2 reviews,Exceptional,https://www.booking.com/hotel/vn/505msnk-luxe-twin-studio-i-balcony-amp-kitchen.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1463239701_417626944_2_0_0&highlighted_blocks=1463239701_417626944_2_0_0&matching_block_id=1463239701_417626944_2_0_0&sr_pri_blocks=1463239701_417626944_2_0_0__63063000&from=searchresults
NINH KIEU 2 HOTEL,"VND 787,192","Mon, Oct 6","Tue, Oct 7",Scored 7.1,4,Can Tho,9 reviews,Good,https://www.booking.com/hotel/vn/ninh-kieu-2-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=469749201_0_2_1_0&highlighted_blocks=469749201_0_2_1_0&matching_block_id=469749201_0_2_1_0&sr_pri_blocks=469749201_0_2_1_0__78719249&from=searchresults
Saigon Can Tho Hotel,"VND 600,000","Mon, Oct 6","Tue, Oct 7",Scored 6.1,3,Can Tho,120 reviews,Review score,https://www.booking.com/hotel/vn/saigoon-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=89960903_226145013_0_1_0&highlighted_blocks=89960903_226145013_0_1_0&matching_block_id=89960903_226145013_0_1_0&sr_pri_blocks=89960903_226145013_0_1_0__60000000&from=searchresults
201MSNK Maison Luxe Studio with Balcony,"VND 455,400","Mon, Oct 13","Tue, Oct 14",Scored 10,3,Can Tho,N/A,Exceptional,https://www.booking.com/hotel/vn/201msnk-maison-luxe-studio-with-balcony.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1469322601_418253542_2_0_0&highlighted_blocks=1469322601_418253542_2_0_0&matching_block_id=1469322601_418253542_2_0_0&sr_pri_blocks=1469322601_418253542_2_0_0__45540000&from=searchresults
Can Tho Home & Apartment 2,"VND 1,500,000","Mon, Oct 6","Tue, Oct 7",Scored 9.0,3,Can Tho,5 reviews,Wonderful,https://www.booking.com/hotel/vn/can-tho-home-amp-apartment-2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=161&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1234011501_395368941_6_0_0&highlighted_blocks=1234011501_395368941_6_0_0&matching_block_id=1234011501_395368941_6_0_0&sr_pri_blocks=1234011501_395368941_6_0_0__150000000&from=searchresults
Homestay Cô Gái Việt,"VND 380,000","Mon, Dec 1","Tue, Dec 2",Scored 7.8,0,Can Tho,50 reviews,Good,https://www.booking.com/hotel/vn/homestay-cogaiviet.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-01&checkout=2025-12-02&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=996998601_391481473_2_0_0&highlighted_blocks=996998601_391481473_2_0_0&matching_block_id=996998601_391481473_2_0_0&sr_pri_blocks=996998601_391481473_2_0_0__38000000&from=searchresults
NHÂN TÂY 2 HOTELs,"VND 380,000","Mon, Oct 6","Tue, Oct 7",Scored 9.0,0,Can Tho,124 reviews,Wonderful,https://www.booking.com/hotel/vn/nhan-tay-2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1059363403_378186558_2_0_0&highlighted_blocks=1059363403_378186558_2_0_0&matching_block_id=1059363403_378186558_2_0_0&sr_pri_blocks=1059363403_378186558_2_0_0__38000000&from=searchresults
Winter Spring Homestay Center,"VND 365,086","Mon, Oct 6","Tue, Oct 7",Scored 8.6,0,Can Tho,93 reviews,Excellent,https://www.booking.com/hotel/vn/winter-spring-homestay-center.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=881817301_0_2_0_0&highlighted_blocks=881817301_0_2_0_0&matching_block_id=881817301_0_2_0_0&sr_pri_blocks=881817301_0_2_0_0__36508626&from=searchresults
BOSA Homestay - Mekong Riverside,"VND 1,220,000","Mon, Oct 6","Tue, Oct 7",Scored 9.8,0,Can Tho,257 reviews,Exceptional,https://www.booking.com/hotel/vn/farmer-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=353830904_220250440_2_25_0&highlighted_blocks=353830904_220250440_2_25_0&matching_block_id=353830904_220250440_2_25_0&sr_pri_blocks=353830904_220250440_2_25_0__122000000&from=searchresults
Thien Ngoc Hostel,"VND 290,700","Mon, Oct 6","Tue, Oct 7",Scored 8.8,0,Can Tho,55 reviews,Excellent,https://www.booking.com/hotel/vn/thien-ngoc-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=641409901_295466470_2_0_0&highlighted_blocks=641409901_295466470_2_0_0&matching_block_id=641409901_295466470_2_0_0&sr_pri_blocks=641409901_295466470_2_0_0__29070000&from=searchresults
Experience Homestay,"VND 400,000","Mon, Oct 13","Tue, Oct 14",Scored 9.8,0,Can Tho,21 reviews,Exceptional,https://www.booking.com/hotel/vn/experience-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1362532604_408558053_2_33_0&highlighted_blocks=1362532604_408558053_2_33_0&matching_block_id=1362532604_408558053_2_33_0&sr_pri_blocks=1362532604_408558053_2_33_0__40000000&from=searchresults
Home Can Tho,"VND 246,500","Mon, Oct 6","Tue, Oct 7",Scored 9.0,0,Can Tho,33 reviews,Wonderful,https://www.booking.com/hotel/vn/dorm-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=1173651801_389901662_0_0_0&highlighted_blocks=1173651801_389901662_0_0_0&matching_block_id=1173651801_389901662_0_0_0&sr_pri_blocks=1173651801_389901662_0_0_0__24650000&from=searchresults
Ngoc Lam Can Tho Hotel,"VND 350,000","Mon, Oct 6","Tue, Oct 7",Scored 8.0,2,Can Tho,24 reviews,Very Good,https://www.booking.com/hotel/vn/khach-san-ngoc-lam-can-tho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&srpvid=4bff3c86c15b0305&srepoch=1759480628&all_sr_blocks=140362204_200385826_2_0_0&highlighted_blocks=140362204_200385826_2_0_0&matching_block_id=140362204_200385826_2_0_0&sr_pri_blocks=140362204_200385826_2_0_0__35000000&from=searchresults
